"","X","median_income","GEO_ID","index","percent_white","percent_in_labor_force","percent_no_available_car","percent_public_trans_commute","life_expectancy","se.e.0..","tree_density","percent_not_alive","avg_tree_diam"
"1049",1048,156218,36061012200,"Census Tract 122, New York County, New York: Summary level: 140, state:36> county:061> tract:012200",97.6327575175944,49.1042866282789,27.1593090211132,8.44529750479846,82.1,0.8609,"High","Low","Low"
"1050",1049,117225,36061012400,"Census Tract 124, New York County, New York: Summary level: 140, state:36> county:061> tract:012400",74.1684291482407,58.5848875216305,39.7039030955585,26.2641799653913,NA,NA,"High","Medium","Low"
"1051",1050,150682,36061012500,"Census Tract 125, New York County, New York: Summary level: 140, state:36> county:061> tract:012500",61.8606524365687,77.8493757551349,63.6327023761579,27.3459524768425,78.6,2.8101,"Low","High","Low"
"1052",1051,112614,36061012600,"Census Tract 126, New York County, New York: Summary level: 140, state:36> county:061> tract:012600",80.8964351814597,65.6312867144122,44.9263700008047,26.5792226603364,83,1.1477,"High","High","Low"
"1053",1052,69578,36061012700,"Census Tract 127, New York County, New York: Summary level: 140, state:36> county:061> tract:012700",63.9231431029538,78.9217092056209,56.4525379982793,31.6317751648982,81.7,1.8878,"High","High","Low"
"1054",1053,175259,36061012800,"Census Tract 128, New York County, New York: Summary level: 140, state:36> county:061> tract:012800",94.2177963379377,51.0600706713781,21.1211050433665,19.2900738837135,87.2,1.7423,"High","Low","Low"
"1055",1054,111290,36061012900,"Census Tract 129, New York County, New York: Summary level: 140, state:36> county:061> tract:012900",65.8384013900956,75.7080799304952,60.7645525629887,33.7619461337967,78.9,2.3991,"Low","High","Low"
"1056",1055,244375,36061013000,"Census Tract 130, New York County, New York: Summary level: 140, state:36> county:061> tract:013000",94.2935611840098,44.5529447665548,18.2789136405249,8.08666463228563,84.7,1.9798,"High","Low","Medium"
"1057",1056,78647,36061013200,"Census Tract 132, New York County, New York: Summary level: 140, state:36> county:061> tract:013200",90.1436354631006,70.520059435364,52.4219910846954,39.2372461614661,87.7,3.7895,"High","Medium","Low"
"1058",1057,81974,36061013300,"Census Tract 133, New York County, New York: Summary level: 140, state:36> county:061> tract:013300",66.591189790037,72.9106628242075,57.3487031700288,33.3058871963771,84.9,3.0955,"High","Medium","Low"
"1059",1058,97801,36061013400,"Census Tract 134, New York County, New York: Summary level: 140, state:36> county:061> tract:013400",85.1386036960986,67.1030116358659,46.7830253251198,37.1406570841889,81.5,1.3743,"High","Medium","Medium"
"1060",1059,62290,36061013500,"Census Tract 135, New York County, New York: Summary level: 140, state:36> county:061> tract:013500",66.7449874686717,57.1115288220551,42.0582706766917,21.9768170426065,84.2,2.5504,"Low","High","Low"
"1061",1060,108587,36061013600,"Census Tract 136, New York County, New York: Summary level: 140, state:36> county:061> tract:013600",89.7732997481108,64.1372795969773,37.94080604534,35.5415617128463,85.2,1.7572,"High","Medium","Medium"
"1062",1061,142982,36061013700,"Census Tract 137, New York County, New York: Summary level: 140, state:36> county:061> tract:013700",80.2329053448791,63.003881755748,49.3580173186026,24.0967452971036,86,3.0035,"Low","High","Low"
"1063",1062,118358,36061013800,"Census Tract 138, New York County, New York: Summary level: 140, state:36> county:061> tract:013800",89.196170794712,72.6333383984197,44.2106062908373,43.4052575596414,83,1.5696,"High","Medium","Low"
"1064",1063,91952,36061013900,"Census Tract 139, New York County, New York: Summary level: 140, state:36> county:061> tract:013900",72.9398933591857,76.8298594280175,66.0567135239942,40.3053805138148,79.3,1.571,"High","Low","Low"
"1065",1064,137700,36061014000,"Census Tract 140, New York County, New York: Summary level: 140, state:36> county:061> tract:014000",89.2843175596402,58.988397862078,35.2757137270238,33.2029722330856,88.2,1.9651,"High","Low","Low"
"1066",1065,235455,36061014200,"Census Tract 142, New York County, New York: Summary level: 140, state:36> county:061> tract:014200",92.9706738303112,48.3993731811059,23.3713901947616,13.2079695545109,89.5,2.9987,"High","Low","Low"
"1067",1066,NA,36061014300,"Census Tract 143, New York County, New York: Summary level: 140, state:36> county:061> tract:014300",20,20,0,0,NA,NA,"Low","Low","High"
"1068",1067,101750,36061014401,"Census Tract 144.01, New York County, New York: Summary level: 140, state:36> county:061> tract:014401",90.6847742922724,60.3481254781943,36.3810252486611,29.7054322876817,89.9,3.0765,"High","Medium","Medium"
"1069",1068,117656,36061014402,"Census Tract 144.02, New York County, New York: Summary level: 140, state:36> county:061> tract:014402",87.6872964169381,59.1921824104235,33.0944625407166,32.742671009772,81.5,1.122,"High","High","Low"
"1070",1069,161685,36061014500,"Census Tract 145, New York County, New York: Summary level: 140, state:36> county:061> tract:014500",78.9412897016362,56.7083734359962,40.1732435033686,27.5264677574591,88,2.8595,"Medium","Low","Low"
"1071",1070,120257,36061014601,"Census Tract 146.01, New York County, New York: Summary level: 140, state:36> county:061> tract:014601",84.2258570468295,72.1487788483083,56.3746358951378,48.1738740757338,81.8,1.7169,"High","Medium","Low"
"1072",1071,97632,36061014602,"Census Tract 146.02, New York County, New York: Summary level: 140, state:36> county:061> tract:014602",90.8750645327826,76.0196179659267,60.7640681466185,51.4584408879711,85.3,3.341,"High","Medium","Medium"
"1073",1072,137328,36061014700,"Census Tract 147, New York County, New York: Summary level: 140, state:36> county:061> tract:014700",66.909205947485,66.7510281556469,42.0120215121797,29.0730781398292,NA,NA,"High","High","Low"
"1074",1073,167667,36061014801,"Census Tract 148.01, New York County, New York: Summary level: 140, state:36> county:061> tract:014801",81.9539110678351,61.2463485881207,31.6131126257709,39.6299902629017,86.7,2.2439,"High","Medium","Low"
"1075",1074,109493,36061014802,"Census Tract 148.02, New York County, New York: Summary level: 140, state:36> county:061> tract:014802",81.5434750407347,60.3762405569545,41.2087098207673,38.5572507776626,88.8,2.4691,"High","Low","Low"
"1076",1075,151625,36061015001,"Census Tract 150.01, New York County, New York: Summary level: 140, state:36> county:061> tract:015001",90.8299180327869,48.8217213114754,25,26.9467213114754,NA,NA,"High","Medium","Low"
"1077",1076,156500,36061015002,"Census Tract 150.02, New York County, New York: Summary level: 140, state:36> county:061> tract:015002",94.6238638561207,43.5699091084896,21.8139624830787,20.1508412299362,88.6,2.4191,"High","Low","Low"
"1078",1077,67125,36061015100,"Census Tract 151, New York County, New York: Summary level: 140, state:36> county:061> tract:015100",54.899077663414,49.8596444325625,35.449806175645,27.2958160673707,84,3.4093,"Low","Medium","Low"
"1079",1078,82308,36061015200,"Census Tract 152, New York County, New York: Summary level: 140, state:36> county:061> tract:015200",65.7380512278849,54.1193556905202,36.0179561658305,34.0639028254555,87.8,2.9432,"High","High","Low"
"1080",1079,140083,36061015300,"Census Tract 153, New York County, New York: Summary level: 140, state:36> county:061> tract:015300",87.7431075016029,61.1989741397735,38.234665526822,29.5469117332763,87.8,2.5291,"High","Low","Low"
"1081",1080,80803,36061015400,"Census Tract 154, New York County, New York: Summary level: 140, state:36> county:061> tract:015400",80.1197849316001,62.4991492547472,36.4459266317294,38.8892669978902,84.6,2.1023,"High","Medium","Medium"
"1082",1081,106157,36061015500,"Census Tract 155, New York County, New York: Summary level: 140, state:36> county:061> tract:015500",81.0560535907792,58.2898236626933,33.8094768988277,33.6321544675401,87.9,1.8229,"Medium","Medium","Low"
"1083",1082,88620,36061015601,"Census Tract 156.01, New York County, New York: Summary level: 140, state:36> county:061> tract:015601",74.9260355029586,77.6997041420118,53.8831360946746,49.741124260355,81.6,1.7018,"Medium","High","Low"
"1084",1083,50455,36061015602,"Census Tract 156.02, New York County, New York: Summary level: 140, state:36> county:061> tract:015602",40.1443391971132,53.8565629228687,33.7843933243121,39.5128552097429,78.9,2.9825,"Low","High","Medium"
"1085",1084,122734,36061015700,"Census Tract 157, New York County, New York: Summary level: 140, state:36> county:061> tract:015700",87.564331477786,69.4254805167524,50.015754647621,41.8548471799181,87.5,2.8832,"High","Low","Low"
"1086",1085,136750,36061015801,"Census Tract 158.01, New York County, New York: Summary level: 140, state:36> county:061> tract:015801",86.7563372995344,58.0444904293844,38.9205035350923,33.1953785135368,85.2,2.2374,"High","High","Low"
"1087",1086,100642,36061015802,"Census Tract 158.02, New York County, New York: Summary level: 140, state:36> county:061> tract:015802",67.4916805324459,64.6422628951747,44.7379367720466,40.8485856905158,79.3,1.6495,"High","High","Low"
"1088",1087,117900,36061015900,"Census Tract 159, New York County, New York: Summary level: 140, state:36> county:061> tract:015900",88.640350877193,70.6688596491228,44.1447368421053,50.0219298245614,84.3,2.0752,"High","Low","Low"
"1089",1088,222222,36061016001,"Census Tract 160.01, New York County, New York: Summary level: 140, state:36> county:061> tract:016001",90.2097902097902,47.6042476042476,20.7200207200207,18.5185185185185,84.9,1.6226,"High","Low","Medium"
"1090",1089,126727,36061016100,"Census Tract 161, New York County, New York: Summary level: 140, state:36> county:061> tract:016100",86.3952173210535,70.9646146388754,50.6867022136048,43.6419453869769,81.5,1.6352,"High","Medium","Medium"
"1091",1090,21577,36061016200,"Census Tract 162, New York County, New York: Summary level: 140, state:36> county:061> tract:016200",25.89450788472,39.8151169113649,23.0560087003806,17.3463839042958,81.4,2.8105,"Low","High","Low"
"1092",1091,109971,36061016300,"Census Tract 163, New York County, New York: Summary level: 140, state:36> county:061> tract:016300",83.8755104914801,56.2315166877905,41.5856921560344,37.5862554569779,85.7,1.9754,"Medium","Low","Low"
"1093",1092,33493,36061016400,"Census Tract 164, New York County, New York: Summary level: 140, state:36> county:061> tract:016400",31.5026807709028,52.8184321112882,34.1254890595566,30.6187509056659,78.7,2.5801,"Medium","Low","Low"
"1094",1093,126346,36061016500,"Census Tract 165, New York County, New York: Summary level: 140, state:36> county:061> tract:016500",82.603550295858,61.3165680473373,36.8343195266272,40.0443786982248,85.3,1.6872,"High","Low","Medium"
"1095",1094,35306,36061016600,"Census Tract 166, New York County, New York: Summary level: 140, state:36> county:061> tract:016600",46.6292903049364,59.3737180363736,42.2808696841242,38.4247230958567,82.4,3.436,"High","High","Low"
"1096",1095,113276,36061016700,"Census Tract 167, New York County, New York: Summary level: 140, state:36> county:061> tract:016700",85.9461966604824,60.8225108225108,36.9356833642548,38.9455782312925,87,2.0542,"High","Medium","Low"
"1097",1096,26136,36061016800,"Census Tract 168, New York County, New York: Summary level: 140, state:36> county:061> tract:016800",35.3505220541232,37.54528020456,23.4178563818453,21.9901981674835,66.2,2.3494,"Medium","Medium","Low"
"1098",1097,107401,36061016900,"Census Tract 169, New York County, New York: Summary level: 140, state:36> county:061> tract:016900",84.3082400813835,63.619023397762,47.8509664292981,45.1042726347915,83.4,1.6093,"High","Low","Low"
"1099",1098,30711,36061017000,"Census Tract 170, New York County, New York: Summary level: 140, state:36> county:061> tract:017000",25.6262781186094,47.7632924335378,29.780163599182,34.3430470347648,81.8,1.527,"Medium","High","Low"
"1100",1099,115331,36061017100,"Census Tract 171, New York County, New York: Summary level: 140, state:36> county:061> tract:017100",83.9737274220033,66.6995073891626,43.7547892720307,47.9912424740011,82.1,1.5536,"High","Low","Medium"
"1101",1100,35017,36061017200,"Census Tract 172, New York County, New York: Summary level: 140, state:36> county:061> tract:017200",31.0344827586207,52.4668435013262,35.1193633952255,32.8028293545535,NA,NA,"Medium","Low","Low"
"1102",1101,113750,36061017300,"Census Tract 173, New York County, New York: Summary level: 140, state:36> county:061> tract:017300",75.9132689135046,62.5265142587792,37.8270091916097,44.3082724487391,83.4,1.8094,"High","Low","Medium"
"1103",1102,21435,36061017401,"Census Tract 174.01, New York County, New York: Summary level: 140, state:36> county:061> tract:017401",26.3145141749455,40.3683062757451,27.2837412163799,23.8914465713593,75.5,1.8268,"High","Low","Medium"
"1104",1103,37426,36061017402,"Census Tract 174.02, New York County, New York: Summary level: 140, state:36> county:061> tract:017402",28.2806409701169,49.4586401039411,29.32005197055,27.8042442615851,71.2,2.3473,"High","High","Low"
"1105",1104,137344,36061017500,"Census Tract 175, New York County, New York: Summary level: 140, state:36> county:061> tract:017500",88.8929889298893,56.9557195571956,30.710332103321,38.0073800738007,81.5,1.0986,"High","Low","Medium"
"1106",1105,77957,36061017700,"Census Tract 177, New York County, New York: Summary level: 140, state:36> county:061> tract:017700",55.9966393614787,53.3501365259399,30.5713085486242,33.0287754673388,80.5,1.1461,"High","Low","Medium"
"1107",1106,32896,36061017800,"Census Tract 178, New York County, New York: Summary level: 140, state:36> county:061> tract:017800",40.3398692810458,52.8888888888889,41.1764705882353,34.1176470588235,76.2,1.5748,"Medium","Medium","Low"
"1108",1107,75997,36061017900,"Census Tract 179, New York County, New York: Summary level: 140, state:36> county:061> tract:017900",75.6950573698146,59.0247131509267,32.0388349514563,37.9302736098853,86.1,2.7789,"High","Low","Medium"
"1109",1108,31842,36061018000,"Census Tract 180, New York County, New York: Summary level: 140, state:36> county:061> tract:018000",18.9244712990937,47.8549848942598,32.6767371601208,32.9546827794562,77.4,1.7003,"Low","High","Low"
"1110",1109,70075,36061018100,"Census Tract 181, New York County, New York: Summary level: 140, state:36> county:061> tract:018100",63.943161634103,54.8179396092362,30.8059502664298,32.4822380106572,88.5,2.6721,"High","Low","Medium"
"1111",1110,23451,36061018200,"Census Tract 182, New York County, New York: Summary level: 140, state:36> county:061> tract:018200",18.2209270052734,44.0049958368027,33.5276158756592,32.917013599778,76.6,2.1862,"Medium","High","Low"
"1112",1111,100956,36061018300,"Census Tract 183, New York County, New York: Summary level: 140, state:36> county:061> tract:018300",79.7983479105928,72.0966958211856,47.1331389698737,45.3717201166181,81.3,1.5272,"High","Low","Low"
"1113",1112,25581,36061018400,"Census Tract 184, New York County, New York: Summary level: 140, state:36> county:061> tract:018400",16.341713699333,41.8034889687019,27.4628014366342,26.0646485377116,82.4,2.9562,"High","Low","Low"
"1114",1113,91776,36061018500,"Census Tract 185, New York County, New York: Summary level: 140, state:36> county:061> tract:018500",63.4712021646695,57.7502899110939,31.4263625821415,35.6977193660611,88.2,3.0857,"Low","Medium","Low"
